1570732215003
Hello from ESP32 Server1570732215207
81018	0.05	0.01	0.87	0.48	0.44	0.81	9.50	0.00	-0.06	-0.06	40.69	-6.75	-23.25	0.07	-0.05	-0.25	0	3	0	0
1570732215420
81028	0.05	0.01	0.87	0.48	0.45	0.82	9.50	0.19	-0.06	-0.06	40.69	-6.75	-23.25	0.09	-0.05	-0.25	0	3	0	0
81038	0.05	0.01	0.87	0.48	0.45	0.79	9.48	0.06	-0.25	0.00	41.00	-6.75	-23.25	0.09	-0.07	-0.28	0	3	0	0
81049	0.05	0.01	0.87	0.48	0.45	0.80	9.47	0.00	-0.13	-0.06	41.00	-6.75	-23.25	0.07	-0.09	-0.27	0	3	0	0
81060	0.05	0.01	0.87	0.48	0.44	0.78	9.48	0.06	0.19	0.00	41.00	-6.75	-23.25	0.07	-0.05	-0.28	0	3	0	0
81071	0.05	0.01	0.87	0.48	0.44	0.81	9.47	-0.19	0.06	0.06	41.00	-6.75	-23.25	0.07	-0.07	-0.25	0	3	0	0
81080	0.05	0.01	0.87	0.48	0.44	0.79	9.50	-0.19	0.06	0.06	42.50	-5.69	-20.37	0.07	-0.08	-0.26	0	3	0	0
81091	0.05	0.01	0.87	0.48	0.44	0.79	9.49	-0.25	0.13	0.06	42.50	-5.69	-20.37	0.06	-0.07	-0.27	0	3	0	0
81101	0.05	0.01	0.87	0.48	0.45	0.80	9.47	0.00	0.06	-0.06	42.50	-5.69	-20.37	0.08	-0.07	-0.28	0	3	0	0
81112	0.05	0.01	0.87	0.48	0.44	0.79	9.45	-0.13	0.13	-0.06	42.50	-5.69	-20.37	0.07	-0.08	-0.30	0	3	0	0
81122	0.05	0.01	0.87	0.48	0.45	0.81	9.45	-0.13	-0.13	-0.13	42.50	-5.69	-20.37	0.08	-0.05	-0.30	0	3	0	0
81131	0.05	0.01	0.87	0.48	0.42	0.79	9.47	0.00	-0.13	-0.06	41.00	-6.50	-21.25	0.05	-0.08	-0.28	0	3	0	0
81142	0.05	0.01	0.87	0.48	0.45	0.77	9.48	-0.13	-0.19	-0.06	41.00	-6.50	-21.25	0.08	-0.09	-0.27	0	3	0	0
81152	0.05	0.01	0.87	0.48	0.44	0.78	9.47	0.13	0.13	-0.06	41.00	-6.50	-21.25	0.07	-0.09	-0.28	0	3	0	0
81163	0.05	0.01	0.87	0.48	0.44	0.79	9.48	-0.06	-0.06	-0.06	41.00	-6.50	-21.25	0.07	-0.08	-0.27	0	3	0	0
81172	0.05	0.01	0.87	0.48	0.45	0.81	9.49	0.25	0.37	0.00	41.00	-6.50	-21.25	0.08	-0.06	-0.26	0	3	0	0
81182	0.05	0.01	0.87	0.48	0.45	0.79	9.50	0.31	0.37	0.00	40.69	-6.75	-23.25	0.08	-0.08	-0.25	0	3	0	0
81193	0.05	0.01	0.87	0.48	0.43	0.81	9.49	0.25	0.25	0.00	40.69	-6.75	-23.25	0.06	-0.05	-0.26	0	3	0	0
81206	0.05	0.01	0.87	0.48	0.42	0.80	9.41	0.00	0.00	0.00	40.69	-6.75	-23.25	0.05	-0.07	-0.34	0	3	0	0
81217	0.05	0.01	0.87	0.48	0.43	0.81	9.47	0.13	0.19	0.19	40.69	-6.75	-23.25	0.06	-0.05	-0.28	0	3	0	0
81226	0.05	0.01	0.87	0.48	0.44	0.79	9.48	0.00	0.19	0.00	40.69	-6.75	-23.25	0.07	-0.07	-0.27	0	3	0	0
1570732215626
81237	0.05	0.01	0.87	0.48	0.42	0.80	9.51	0.00	-0.06	0.06	40.69	-8.56	-23.25	0.05	-0.07	-0.24	0	3	0	0
81248	0.05	0.01	0.87	0.48	0.44	0.80	9.48	0.13	-0.06	0.00	40.69	-8.56	-23.25	0.09	-0.04	-0.28	0	3	0	0
