1570732215003
Hello from ESP32 Server1570732215209
280188	0.41	0.89	0.17	0.13	-1.86	3.46	-9.00	-0.06	0.19	0.06	18.50	-5.25	38.56	-0.03	-0.06	-0.02	1	3	3	3
1570732215420
280199	0.41	0.89	0.17	0.13	-1.87	3.48	-9.00	0.06	-0.13	0.06	18.50	-5.25	38.56	-0.01	-0.05	-0.04	1	3	3	3
280209	0.41	0.89	0.17	0.13	-1.87	3.46	-9.01	0.00	0.06	0.00	18.50	-5.25	38.56	-0.01	-0.08	-0.06	1	3	3	3
280219	0.41	0.89	0.17	0.13	-1.88	3.48	-9.01	-0.13	0.00	0.00	18.50	-5.25	38.56	-0.03	-0.06	-0.05	1	3	3	3
280228	0.41	0.89	0.17	0.13	-1.87	3.44	-8.98	-0.06	-0.06	0.00	18.50	-5.25	38.56	-0.01	-0.10	-0.03	1	3	3	3
280238	0.41	0.89	0.17	0.13	-1.87	3.45	-8.97	-0.06	0.06	0.00	18.87	-4.87	38.56	-0.02	-0.08	-0.02	1	3	3	3
280249	0.41	0.89	0.17	0.13	-1.87	3.46	-9.00	0.06	-0.06	0.00	18.87	-4.87	38.56	-0.02	-0.08	-0.04	1	3	3	3
280259	0.41	0.89	0.17	0.13	-1.85	3.47	-9.00	0.19	0.06	0.06	18.87	-4.87	38.56	0.00	-0.07	-0.05	1	3	3	3
280269	0.41	0.89	0.17	0.13	-1.88	3.47	-9.01	0.19	0.19	0.00	18.87	-4.87	38.56	-0.03	-0.07	-0.06	1	3	3	3
280278	0.41	0.89	0.17	0.13	-1.87	3.46	-9.02	0.06	0.06	0.06	18.87	-4.87	38.56	-0.01	-0.07	-0.07	1	3	3	3
280287	0.41	0.89	0.17	0.13	-1.86	3.45	-8.99	0.13	0.00	0.06	19.19	-4.50	37.75	0.00	-0.09	-0.04	1	3	3	3
280297	0.41	0.89	0.17	0.13	-1.87	3.46	-8.99	-0.13	-0.06	0.06	19.19	-4.50	37.75	-0.01	-0.07	-0.04	1	3	3	3
280308	0.41	0.89	0.17	0.13	-1.86	3.44	-9.01	0.00	0.00	0.06	19.19	-4.50	37.75	0.00	-0.09	-0.05	1	3	3	3
280318	0.41	0.89	0.17	0.13	-1.87	3.45	-8.99	0.06	0.00	0.13	19.19	-4.50	37.75	-0.02	-0.09	-0.03	1	3	3	3
280327	0.41	0.89	0.17	0.13	-1.86	3.46	-8.99	0.13	-0.19	0.13	19.19	-4.50	37.75	0.00	-0.08	-0.03	1	3	3	3
280337	0.41	0.89	0.17	0.13	-1.84	3.47	-9.00	0.06	-0.13	-0.06	19.19	-4.87	37.00	0.00	-0.06	-0.04	1	3	3	3
280347	0.41	0.89	0.17	0.13	-1.88	3.44	-8.98	0.00	0.13	0.00	19.19	-4.87	37.00	-0.02	-0.09	-0.03	1	3	3	3
280357	0.41	0.89	0.17	0.13	-1.88	3.48	-9.02	-0.13	0.06	0.00	19.19	-4.87	37.00	-0.03	-0.05	-0.06	1	3	3	3
280368	0.41	0.89	0.17	0.13	-1.88	3.44	-8.98	0.06	-0.06	0.19	19.19	-4.87	37.00	-0.03	-0.10	-0.02	1	3	3	3
280378	0.41	0.89	0.17	0.13	-1.88	3.47	-8.99	0.00	0.13	0.00	19.19	-4.87	37.00	-0.02	-0.06	-0.04	1	3	3	3
280391	0.41	0.89	0.17	0.13	-1.88	3.46	-8.98	0.06	-0.06	0.00	18.50	-4.87	37.75	-0.03	-0.08	-0.03	1	3	3	3
1570732215628
280402	0.41	0.89	0.17	0.13	-1.86	3.46	-9.03	0.19	0.13	0.06	18.50	-4.87	37.75	0.00	-0.08	-0.08	1	3	3	3
280413	0.41	0.89	0.17	0.13	-1.89	3.47	-9.03	-0.13	0.06	0.06	18.50	-4.87	37.75	-0.03	-0.07	-0.08	1	3	3	3
280424	0.41	0.89	0.17	0.13	-1.86	3.46	-9.01	-0.06	-0.19	0.00	18.50	-4.87	37.75	-0.03	-0.06	-0.01	1	3	3	3
280433	0.41	0.89	0.17	0.13	-1.88	3.47	-8.96	0.00	0.00	0.06	18.50	-4.87	37.75	-0.01	-0.08	-0.03	1	3	3	3
280444	0.41	0.89	0.17	0.13	-1.87	3.45	-8.99	-0.19	-0.06	0.06	17.69	-4.50	39.38	0.00	-0.05	-0.05	1	3	3	3
280455	0.41	0.89	0.17	0.13	-1.86	3.48	-9.00	0.13	-0.13	0.13	17.69	-4.50	39.38	-0.03	-0.09	-0.05	1	3	3	3
280465	0.41	0.89	0.17	0.13	-1.88	3.45	-9.01	0.00	-0.06	0.00	17.69	-4.50	39.38	-0.03	-0.04	-0.06	1	3	3	3
280476	0.41	0.89	0.17	0.13	-1.88	3.49	-9.02	0.06	0.00	0.06	17.69	-4.50	39.38	-0.02	-0.09	-0.04	1	3	3	3
280485	0.41	0.89	0.17	0.13	-1.88	3.45	-8.99	0.06	0.00	0.06	17.69	-4.06	39.75	0.00	-0.07	-0.05	1	3	3	3
280495	0.41	0.89	0.17	0.13	-1.86	3.47	-9.00	-0.06	-0.06	-0.06	17.69	-4.06	39.75	-0.03	-0.08	-0.05	1	3	3	3
280506	0.41	0.89	0.17	0.13	-1.89	3.46	-9.01	0.00	0.06	-0.13	17.69	-4.06	39.75	-0.01	-0.09	-0.08	1	3	3	3
280517	0.41	0.89	0.17	0.13	-1.88	3.46	-9.02	-0.06	0.00	0.00	17.69	-4.06	39.75	-0.02	-0.07	-0.07	1	3	3	3
280527	0.41	0.89	0.17	0.13	-1.88	3.45	-9.00	0.13	0.00	-0.06	17.69	-4.06	39.75	-0.02	-0.08	-0.05	1	3	3	3
280536	0.41	0.89	0.17	0.13	-1.88	3.45	-9.00	0.00	0.13	-0.06	18.50	-5.56	38.19	-0.01	-0.10	-0.03	1	3	3	3
280547	0.41	0.89	0.17	0.13	-1.88	3.47	-9.03	0.00	0.06	0.00	18.50	-5.56	38.19	-0.03	-0.07	-0.07	1	3	3	3
280557	0.41	0.89	0.17	0.13	-1.85	3.47	-9.05	0.13	-0.06	0.00	18.50	-5.56	38.19	0.00	-0.06	-0.10	1	3	3	3
280568	0.41	0.89	0.17	0.13	-1.84	3.48	-9.01	0.00	0.06	0.06	18.50	-5.56	38.19	0.00	-0.06	-0.06	1	3	3	3
280578	0.41	0.89	0.17	0.13	-1.88	3.47	-8.99	0.00	-0.13	-0.06	18.50	-5.56	38.19	-0.03	-0.07	-0.03	1	3	3	3
280590	0.41	0.89	0.17	0.13	-1.87	3.46	-9.00	0.00	0.00	0.00	17.69	-4.06	39.00	-0.01	-0.07	-0.04	1	3	3	3
280600	0.41	0.89	0.17	0.13	-1.88	3.46	-9.01	0.06	-0.06	-0.06	17.69	-4.06	39.00	-0.03	-0.07	-0.05	1	3	3	3
1570732215824
280612	0.41	0.89	0.17	0.13	-1.88	3.45	-9.02	0.13	-0.19	0.00	17.69	-4.06	39.00	-0.03	-0.09	-0.06	1	3	3	3
280623	0.41	0.89	0.17	0.13	-1.85	3.49	-9.01	0.06	-0.06	0.06	17.69	-4.06	39.00	-0.05	-0.07	-0.07	1	3	3	3
280632	0.41	0.89	0.17	0.13	-1.90	3.46	-9.03	0.00	0.25	0.00	17.69	-4.06	39.00	-0.05	-0.07	-0.07	1	3	3	3
280643	0.41	0.89	0.17	0.13	-1.86	3.46	-8.96	-0.13	-0.06	-0.06	19.56	-4.87	39.00	0.00	-0.08	-0.02	1	3	3	3
280654	0.41	0.89	0.17	0.13	-1.85	3.45	-8.98	-0.13	-0.06	0.06	19.56	-4.87	39.00	-0.02	-0.07	-0.07	1	3	3	3
280665	0.41	0.89	0.17	0.13	-1.88	3.47	-9.03	0.06	0.00	-0.06	19.56	-4.87	39.00	0.00	-0.10	-0.04	1	3	3	3
280676	0.41	0.89	0.17	0.13	-1.86	3.44	-9.00	0.06	-0.13	0.06	19.56	-4.87	39.00	-0.01	-0.08	-0.05	1	3	3	3
280685	0.41	0.89	0.17	0.13	-1.87	3.45	-9.00	0.06	-0.13	0.06	19.56	-4.87	39.75	0.00	-0.08	-0.08	1	3	3	3
280696	0.41	0.89	0.17	0.13	-1.85	3.45	-9.03	-0.06	0.00	0.00	19.56	-4.87	39.75	-0.02	-0.10	-0.05	1	3	3	3
280706	0.41	0.89	0.17	0.13	-1.89	3.46	-9.02	-0.06	0.06	-0.06	19.56	-4.87	39.75	-0.03	-0.07	-0.07	1	3	3	3
