1570732215003
Hello from ESP32 Server1570732215210
345467	0.33	0.88	0.32	-0.04	-5.85	1.46	-7.59	-0.13	-0.19	0.13	-4.75	0.56	36.19	-0.02	0.01	0.11	0	3	3	0
1570732215420
345478	0.33	0.88	0.32	-0.04	-5.85	1.48	-7.62	-0.13	-0.13	0.13	-4.75	0.56	36.19	0.00	0.01	0.10	0	3	3	0
345488	0.33	0.88	0.32	-0.04	-5.83	1.48	-7.64	-0.19	-0.06	0.00	-4.75	0.56	36.19	-0.01	0.04	0.13	0	3	3	0
345499	0.33	0.88	0.32	-0.04	-5.84	1.50	-7.60	-0.19	0.06	0.06	-4.75	0.56	36.19	-0.01	0.03	0.11	0	3	3	0
345508	0.33	0.88	0.32	-0.04	-5.84	1.49	-7.63	-0.19	0.13	0.00	-3.37	1.25	39.38	-0.02	0.04	0.12	0	3	3	0
345519	0.33	0.88	0.32	-0.04	-5.86	1.51	-7.61	0.06	0.13	-0.06	-3.37	1.25	39.38	-0.02	0.00	0.13	0	3	3	0
345530	0.33	0.88	0.32	-0.04	-5.84	1.48	-7.63	0.31	0.00	-0.06	-3.37	1.25	39.38	0.00	0.01	0.10	0	3	3	0
345541	0.33	0.88	0.32	-0.04	-5.84	1.47	-7.62	0.25	0.13	-0.06	-3.37	1.25	39.38	0.00	0.00	0.11	0	3	3	0
345550	0.33	0.88	0.32	-0.04	-5.81	1.45	-7.59	0.13	0.00	0.00	-3.37	1.25	39.38	0.01	-0.01	0.14	0	3	3	0
345560	0.33	0.88	0.32	-0.04	-5.83	1.47	-7.60	0.13	0.06	-0.13	-3.00	0.19	38.56	0.00	0.00	0.13	0	3	3	0
345571	0.33	0.88	0.32	-0.04	-5.84	1.47	-7.59	0.00	0.00	-0.13	-3.00	0.19	38.56	0.00	0.00	0.14	0	3	3	0
345582	0.33	0.88	0.32	-0.04	-5.82	1.47	-7.62	0.25	-0.06	0.00	-3.00	0.19	38.56	0.01	0.00	0.11	0	3	3	0
345592	0.33	0.88	0.32	-0.04	-5.81	1.43	-7.58	0.13	-0.06	-0.06	-3.00	0.19	38.56	0.01	-0.02	0.16	0	3	3	0
345601	0.33	0.88	0.32	-0.04	-5.83	1.46	-7.60	0.00	-0.25	0.06	-3.00	0.19	38.56	0.00	0.00	0.13	0	3	3	0
345611	0.33	0.88	0.32	-0.04	-5.84	1.48	-7.59	-0.25	-0.37	0.19	-4.06	-0.19	37.38	0.00	0.01	0.14	0	3	3	0
345622	0.33	0.88	0.32	-0.04	-5.86	1.48	-7.62	-0.31	-0.13	0.19	-4.06	-0.19	37.38	-0.02	0.02	0.11	0	3	3	0
345632	0.33	0.88	0.32	-0.04	-5.83	1.46	-7.65	-0.25	-0.13	-0.06	-4.06	-0.19	37.38	0.00	0.00	0.08	0	3	3	0
345643	0.33	0.88	0.32	-0.04	-5.83	1.48	-7.63	0.00	0.19	0.13	-4.06	-0.19	37.38	0.00	0.01	0.10	0	3	3	0
345652	0.33	0.88	0.32	-0.04	-5.82	1.48	-7.59	0.00	0.06	0.00	-4.06	-0.19	37.38	0.01	0.01	0.14	0	3	3	0
345664	0.33	0.88	0.32	-0.04	-5.84	1.47	-7.60	-0.19	-0.31	0.06	-3.37	1.00	37.38	0.00	0.00	0.13	0	3	3	0
345674	0.33	0.88	0.32	-0.04	-5.83	1.48	-7.63	-0.06	-0.31	0.00	-3.37	1.00	37.38	0.00	0.01	0.10	0	3	3	0
1570732215622
345685	0.33	0.88	0.32	-0.04	-5.86	1.47	-7.65	-0.06	-0.19	0.00	-3.37	1.00	37.38	-0.03	0.00	0.09	0	3	3	0
345696	0.33	0.88	0.32	-0.04	-5.85	1.48	-7.58	-0.06	-0.13	0.00	-3.37	1.00	37.38	-0.01	0.02	0.15	0	3	3	0
345704	0.33	0.88	0.32	-0.04	-5.85	1.49	-7.60	-0.06	0.00	-0.06	-3.37	1.00	37.38	-0.01	0.03	0.13	0	3	3	0
345715	0.33	0.88	0.32	-0.04	-5.87	1.49	-7.58	-0.06	0.00	0.00	-3.69	0.19	37.75	-0.04	0.02	0.15	0	3	3	0
345725	0.33	0.88	0.32	-0.04	-5.85	1.50	-7.61	0.00	0.13	0.00	-3.69	0.19	37.75	-0.02	0.03	0.12	0	3	3	0
345736	0.33	0.88	0.32	-0.04	-5.85	1.48	-7.62	0.00	0.00	-0.06	-3.69	0.19	37.75	-0.02	0.02	0.11	0	3	3	0
345747	0.33	0.88	0.32	-0.04	-5.86	1.48	-7.61	0.19	0.06	-0.13	-3.69	0.19	37.75	-0.02	0.00	0.11	0	3	3	0
