1570732429230
Hello from ESP32 Server1570732429256
559806	0.33	0.89	0.32	-0.04	-5.84	1.44	-7.60	0.00	0.19	0.06	-2.87	0.69	38.50	-0.02	-0.04	0.13	0	3	3	0
1570732429432
559817	0.33	0.89	0.32	-0.04	-5.83	1.44	-7.61	-0.13	-0.13	0.06	-2.87	0.69	38.50	-0.03	-0.04	0.14	0	3	3	0
559828	0.33	0.89	0.32	-0.04	-5.84	1.44	-7.60	-0.25	-0.13	0.13	-2.87	0.69	38.50	-0.03	-0.03	0.15	0	3	3	0
559838	0.33	0.89	0.32	-0.04	-5.84	1.44	-7.60	-0.31	0.00	0.00	-2.87	0.69	38.06	-0.03	-0.03	0.17	0	3	3	0
559848	0.33	0.89	0.32	-0.04	-5.83	1.48	-7.59	-0.06	0.00	-0.06	-2.87	0.69	38.06	-0.02	0.00	0.16	0	3	3	0
559858	0.33	0.89	0.32	-0.04	-5.85	1.47	-7.62	0.13	-0.19	0.00	-2.87	0.69	38.06	-0.04	-0.01	0.12	0	3	3	0
559869	0.33	0.89	0.32	-0.04	-5.85	1.45	-7.59	0.06	0.13	0.06	-2.87	0.69	38.06	-0.04	-0.03	0.15	0	3	3	0
559879	0.33	0.89	0.32	-0.04	-5.86	1.45	-7.59	-0.13	-0.06	0.06	-2.87	0.69	38.06	-0.05	-0.03	0.15	0	3	3	0
559889	0.33	0.89	0.32	-0.04	-5.86	1.45	-7.61	0.06	0.00	0.00	-2.50	0.25	37.38	-0.05	-0.03	0.14	0	3	3	0
559898	0.33	0.89	0.32	-0.04	-5.83	1.45	-7.61	0.06	0.06	-0.06	-2.50	0.25	37.38	-0.01	-0.03	0.13	0	3	3	0
559908	0.33	0.89	0.32	-0.04	-5.84	1.43	-7.60	-0.25	-0.06	0.06	-2.50	0.25	37.38	-0.03	-0.05	0.15	0	3	3	0
559918	0.33	0.89	0.32	-0.04	-5.84	1.43	-7.57	-0.19	-0.31	0.06	-2.50	0.25	37.38	-0.02	-0.04	0.18	0	3	3	0
559928	0.33	0.89	0.32	-0.04	-5.83	1.46	-7.57	-0.37	0.06	0.19	-2.50	0.25	37.38	-0.01	-0.02	0.18	0	3	3	0
559937	0.33	0.89	0.32	-0.04	-5.82	1.45	-7.60	-0.44	-0.13	0.13	-2.87	1.37	37.69	0.00	-0.03	0.15	0	3	3	0
559948	0.33	0.89	0.32	-0.04	-5.82	1.44	-7.60	-0.37	-0.19	0.19	-2.87	1.37	37.69	0.00	-0.03	0.15	0	3	3	0
559958	0.33	0.89	0.32	-0.04	-5.84	1.44	-7.61	-0.37	-0.31	0.19	-2.87	1.37	37.69	-0.02	-0.04	0.13	0	3	3	0
559968	0.33	0.89	0.32	-0.04	-5.83	1.43	-7.60	-0.50	-0.56	0.25	-2.87	1.37	37.69	-0.02	-0.05	0.15	0	3	3	0
559978	0.33	0.89	0.32	-0.04	-5.84	1.46	-7.58	-0.56	-0.62	0.31	-2.87	1.37	37.69	-0.03	-0.02	0.17	0	3	3	0
559987	0.33	0.89	0.32	-0.04	-5.84	1.46	-7.58	-0.62	-0.88	0.31	-3.56	0.69	38.88	-0.03	-0.01	0.18	0	3	3	0
559997	0.33	0.89	0.32	-0.04	-5.85	1.47	-7.57	-0.44	-0.69	0.25	-3.56	0.69	38.88	-0.05	-0.01	0.17	0	3	3	0
560008	0.33	0.89	0.32	-0.04	-5.90	1.46	-7.61	-0.37	-0.69	0.19	-3.56	0.69	38.88	-0.09	-0.02	0.13	0	3	3	0
1570732429648
560021	0.33	0.89	0.32	-0.04	-5.89	1.46	-7.62	-0.25	-0.62	0.13	-3.56	0.69	38.88	-0.07	-0.02	0.12	0	3	3	0
560030	0.33	0.89	0.32	-0.04	-5.89	1.47	-7.64	0.00	-0.19	0.06	-3.56	0.69	38.88	-0.08	-0.01	0.11	0	3	3	0
560040	0.33	0.89	0.32	-0.04	-5.86	1.49	-7.61	-0.19	-0.13	0.13	-4.37	0.00	36.50	-0.05	0.00	0.13	0	3	3	0
560051	0.33	0.89	0.32	-0.04	-5.86	1.50	-7.59	0.06	-0.06	-0.13	-4.37	0.00	36.50	-0.05	0.01	0.16	0	3	3	0
560061	0.33	0.89	0.32	-0.04	-5.85	1.48	-7.63	0.44	0.19	-0.25	-4.37	0.00	36.50	-0.03	0.00	0.12	0	3	3	0
560071	0.33	0.89	0.32	-0.04	-5.88	1.47	-7.66	0.75	0.25	-0.37	-4.37	0.00	36.50	-0.07	-0.01	0.09	0	3	3	0
560080	0.33	0.89	0.32	-0.04	-5.88	1.46	-7.60	0.81	0.25	-0.31	-4.37	0.00	36.50	-0.07	-0.02	0.14	0	3	3	0
560090	0.33	0.89	0.32	-0.04	-5.89	1.46	-7.60	0.62	0.56	-0.37	-2.50	0.25	38.06	-0.07	-0.01	0.14	0	3	3	0
560100	0.33	0.89	0.32	-0.04	-5.88	1.47	-7.60	0.81	0.56	-0.37	-2.50	0.25	38.06	-0.06	-0.01	0.14	0	3	3	0
560110	0.33	0.89	0.32	-0.04	-5.88	1.46	-7.62	0.75	0.81	-0.56	-2.50	0.25	38.06	-0.07	-0.02	0.13	0	3	3	0
560120	0.33	0.89	0.32	-0.04	-5.87	1.45	-7.57	0.69	1.06	-0.37	-2.50	0.25	38.06	-0.06	-0.02	0.18	0	3	3	0
560129	0.33	0.89	0.32	-0.04	-5.87	1.42	-7.59	0.69	0.69	-0.37	-2.50	0.25	38.06	-0.06	-0.05	0.15	0	3	3	0
560138	0.33	0.89	0.32	-0.04	-5.84	1.42	-7.57	0.50	1.00	-0.37	-2.87	0.69	37.69	-0.02	-0.05	0.18	0	3	3	0
560148	0.33	0.89	0.32	-0.04	-5.84	1.43	-7.58	0.25	0.69	-0.06	-2.87	0.69	37.69	-0.02	-0.04	0.17	0	3	3	0
560159	0.33	0.89	0.32	-0.04	-5.79	1.44	-7.59	0.06	0.62	0.00	-2.87	0.69	37.69	0.01	-0.03	0.16	0	3	3	0
560169	0.33	0.89	0.32	-0.04	-5.84	1.45	-7.61	0.19	0.62	-0.19	-2.87	0.69	37.69	-0.03	-0.02	0.14	0	3	3	0
560179	0.33	0.89	0.32	-0.04	-5.79	1.43	-7.58	0.19	0.31	-0.31	-2.87	0.69	37.69	0.01	-0.04	0.17	0	3	3	0
560188	0.33	0.89	0.32	-0.04	-5.79	1.43	-7.58	0.19	0.31	-0.13	-3.56	0.00	36.50	-0.01	-0.03	0.14	0	3	3	0
560198	0.33	0.89	0.32	-0.04	-5.82	1.44	-7.61	0.00	-0.06	0.00	-3.56	0.00	36.50	-0.03	-0.03	0.14	0	3	3	0
560208	0.33	0.89	0.32	-0.04	-5.82	1.45	-7.59	-0.19	-0.06	-0.06	-3.56	0.00	36.50	-0.01	-0.02	0.16	0	3	3	0
560218	0.33	0.89	0.32	-0.04	-5.85	1.44	-7.59	-0.37	-0.19	0.00	-3.56	0.00	36.50	-0.04	-0.03	0.16	0	3	3	0
1570732429850
560230	0.33	0.89	0.32	-0.04	-5.86	1.47	-7.59	-0.50	0.19	0.13	-3.56	0.00	36.50	-0.05	0.00	0.16	0	3	3	0
560241	0.33	0.89	0.32	-0.04	-5.86	1.49	-7.58	-0.50	0.06	0.13	-4.00	0.69	35.69	-0.05	0.01	0.17	0	3	3	0
560251	0.33	0.89	0.32	-0.04	-5.84	1.47	-7.64	-0.31	0.19	-0.06	-4.00	0.69	35.69	-0.03	0.00	0.11	0	3	3	0
560261	0.33	0.89	0.32	-0.04	-5.84	1.46	-7.66	0.06	0.31	0.00	-4.00	0.69	35.69	-0.03	-0.01	0.09	0	3	3	0
560271	0.33	0.89	0.32	-0.04	-5.82	1.44	-7.62	0.13	0.13	-0.06	-4.00	0.69	35.69	-0.01	-0.03	0.13	0	3	3	0
560280	0.33	0.89	0.32	-0.04	-5.80	1.44	-7.60	-0.25	-0.13	0.13	-4.00	0.69	35.69	0.00	-0.03	0.15	0	3	3	0
560290	0.33	0.89	0.32	-0.04	-5.82	1.48	-7.61	-0.25	-0.13	0.13	-3.19	0.69	38.88	-0.01	0.00	0.14	0	3	3	0
560301	0.33	0.89	0.32	-0.04	-5.84	1.44	-7.62	0.06	-0.50	0.06	-3.19	0.69	38.88	-0.03	-0.03	0.13	0	3	3	0
560311	0.33	0.89	0.32	-0.04	-5.84	1.43	-7.60	0.44	-0.50	-0.19	-3.19	0.69	38.88	-0.03	-0.04	0.15	0	3	3	0
560321	0.33	0.89	0.32	-0.04	-5.85	1.40	-7.59	0.56	-0.56	-0.19	-3.19	0.69	38.88	-0.04	-0.07	0.16	0	3	3	0
560330	0.33	0.89	0.32	-0.04	-5.84	1.43	-7.60	0.19	-0.69	-0.06	-3.19	0.69	38.88	-0.03	-0.04	0.15	0	3	3	0
560339	0.33	0.89	0.32	-0.04	-5.86	1.44	-7.61	-0.19	-0.44	0.13	-3.19	0.25	37.25	-0.05	-0.03	0.14	0	3	3	0
560349	0.33	0.89	0.32	-0.04	-5.87	1.45	-7.59	-0.13	-0.37	0.13	-3.19	0.25	37.25	-0.06	-0.02	0.16	0	3	3	0
