1570732426660
Hello from ESP32 Server1570732426713
380605	-0.20	0.21	-0.95	0.07	3.74	3.91	7.94	0.06	-0.13	0.00	-14.75	-47.19	-34.75	0.06	-0.05	-0.22	3	3	3	0
1570732426873
380615	-0.20	0.21	-0.95	0.07	3.73	3.92	7.93	-0.06	-0.06	0.00	-14.75	-47.19	-34.75	0.05	-0.04	-0.24	3	3	3	0
380624	-0.20	0.21	-0.95	0.07	3.73	3.93	7.92	0.06	0.00	-0.06	-14.75	-47.19	-34.75	0.05	-0.03	-0.24	3	3	3	0
380634	-0.20	0.21	-0.95	0.07	3.75	3.92	7.96	-0.06	0.06	0.00	-14.06	-47.19	-35.19	0.07	-0.04	-0.20	3	3	3	0
380645	-0.20	0.21	-0.95	0.07	3.75	3.90	7.96	-0.06	0.06	-0.13	-14.06	-47.19	-35.19	0.07	-0.05	-0.20	3	3	3	0
380657	-0.20	0.21	-0.95	0.07	3.73	3.90	7.96	-0.06	0.25	0.06	-14.06	-47.19	-35.19	0.05	-0.06	-0.20	3	3	3	0
380668	-0.20	0.21	-0.95	0.07	3.73	3.93	7.94	-0.06	0.19	0.00	-14.06	-47.19	-35.19	0.05	-0.03	-0.22	3	3	3	0
380677	-0.20	0.21	-0.95	0.07	3.73	3.92	7.96	-0.13	0.00	0.06	-14.06	-47.19	-35.19	0.05	-0.04	-0.20	3	3	3	0
380688	-0.20	0.21	-0.95	0.07	3.74	3.88	7.96	0.00	0.13	0.00	-13.25	-46.75	-33.56	0.06	-0.07	-0.21	3	3	3	0
380699	-0.20	0.21	-0.95	0.07	3.74	3.90	7.96	-0.13	-0.13	-0.06	-13.25	-46.75	-33.56	0.06	-0.06	-0.20	3	3	3	0
380709	-0.20	0.21	-0.95	0.07	3.74	3.91	7.93	0.06	-0.06	0.06	-13.25	-46.75	-33.56	0.06	-0.05	-0.22	3	3	3	0
380720	-0.20	0.21	-0.95	0.07	3.74	3.91	7.94	0.06	0.00	-0.13	-13.25	-46.75	-33.56	0.04	-0.04	-0.21	3	3	3	0
380729	-0.20	0.21	-0.95	0.07	3.72	3.92	7.95	0.13	0.00	-0.13	-13.25	-46.75	-33.56	0.05	-0.05	-0.22	3	3	3	0
380740	-0.20	0.21	-0.95	0.07	3.73	3.91	7.94	0.06	0.13	-0.06	-14.50	-48.00	-32.75	0.06	-0.03	-0.21	3	3	3	0
380750	-0.20	0.21	-0.95	0.07	3.74	3.93	7.95	0.00	0.00	-0.06	-14.50	-48.00	-32.75	0.04	-0.03	-0.24	3	3	3	0
380761	-0.20	0.21	-0.95	0.07	3.72	3.93	7.93	-0.19	-0.13	0.13	-14.50	-48.00	-32.75	0.06	-0.02	-0.21	3	3	3	0
380772	-0.20	0.21	-0.95	0.07	3.74	3.94	7.95	-0.06	0.00	0.00	-14.50	-48.00	-32.75	0.05	-0.03	-0.19	3	3	3	0
380782	-0.20	0.21	-0.95	0.07	3.73	3.93	7.97	-0.06	0.00	0.00	-13.00	-47.19	-34.38	0.04	-0.04	-0.17	3	3	3	0
380792	-0.20	0.21	-0.95	0.07	3.74	3.91	7.93	-0.19	-0.13	0.06	-13.00	-47.19	-34.38	0.06	-0.05	-0.23	3	3	3	0
380802	-0.20	0.21	-0.95	0.07	3.74	3.89	7.93	-0.31	-0.13	0.19	-13.00	-47.19	-34.38	0.06	-0.06	-0.23	3	3	3	0
380813	-0.20	0.21	-0.95	0.07	3.75	3.90	7.92	-0.25	0.00	0.19	-13.00	-47.19	-34.38	0.07	-0.05	-0.24	3	3	3	0
1570732427085
380824	-0.20	0.21	-0.95	0.07	3.76	3.91	7.95	0.00	-0.06	0.06	-13.00	-47.19	-34.38	0.08	-0.05	-0.22	3	3	3	0
380833	-0.20	0.21	-0.95	0.07	3.75	3.90	7.97	0.06	0.06	-0.13	-15.19	-48.00	-34.75	0.07	-0.05	-0.19	3	3	3	0
380844	-0.20	0.21	-0.95	0.07	3.74	3.90	7.97	0.00	0.44	-0.19	-15.19	-48.00	-34.75	0.06	-0.05	-0.19	3	3	3	0
380854	-0.20	0.21	-0.95	0.07	3.73	3.91	7.96	-0.06	0.50	-0.13	-15.19	-48.00	-34.75	0.05	-0.05	-0.20	3	3	3	0
380866	-0.20	0.21	-0.95	0.07	3.72	3.92	7.96	0.13	0.50	-0.31	-15.19	-48.00	-34.75	0.03	-0.04	-0.21	3	3	3	0
380874	-0.20	0.21	-0.95	0.07	3.72	3.91	7.95	0.19	0.31	-0.13	-15.19	-48.00	-34.75	0.04	-0.05	-0.21	3	3	3	0
380885	-0.20	0.21	-0.95	0.07	3.71	3.90	7.95	0.19	0.25	-0.31	-13.00	-48.00	-34.38	0.02	-0.05	-0.22	3	3	3	0
380896	-0.20	0.21	-0.95	0.07	3.71	3.91	7.95	0.13	0.06	-0.06	-13.00	-48.00	-34.38	0.02	-0.05	-0.22	3	3	3	0
380906	-0.20	0.21	-0.95	0.07	3.70	3.94	7.94	-0.06	0.00	-0.06	-13.00	-48.00	-34.38	0.01	-0.02	-0.23	3	3	3	0
380916	-0.20	0.21	-0.95	0.07	3.71	3.93	7.92	-0.13	0.06	0.00	-13.00	-48.00	-34.38	0.02	-0.03	-0.25	3	3	3	0
