1570732426655
Hello from ESP32 Server1570732426669
592279	0.45	0.88	0.17	-0.02	-3.23	1.22	-9.33	-0.06	0.06	0.13	64.25	42.88	29.75	-0.10	0.06	-0.09	0	3	0	2
1570732426860
592288	0.45	0.88	0.17	-0.02	-3.24	1.22	-9.31	-0.06	0.06	-0.19	64.25	42.88	29.75	-0.10	0.06	-0.09	0	3	0	2
592300	0.45	0.88	0.17	-0.02	-3.24	1.22	-9.32	-0.06	0.19	0.00	65.00	42.88	28.56	-0.11	0.06	-0.09	0	3	0	2
592310	0.45	0.88	0.17	-0.02	-3.24	1.22	-9.31	-0.06	0.19	0.00	65.00	42.88	28.56	-0.10	0.05	-0.14	0	3	0	2
592321	0.45	0.88	0.17	-0.02	-3.24	1.22	-9.36	0.00	0.13	0.00	65.00	42.88	28.56	-0.11	0.06	-0.12	0	3	0	2
592332	0.45	0.88	0.17	-0.02	-3.25	1.22	-9.34	0.00	0.00	0.00	65.00	42.88	28.56	-0.11	0.06	-0.10	0	3	0	2
592342	0.45	0.88	0.17	-0.02	-3.25	1.22	-9.32	-0.06	0.06	-0.06	65.06	43.25	31.37	-0.11	0.05	-0.09	0	3	0	2
592352	0.45	0.88	0.17	-0.02	-3.24	1.22	-9.31	-0.06	0.06	-0.06	65.06	43.25	31.37	-0.11	0.05	-0.10	0	3	0	2
592362	0.45	0.88	0.17	-0.02	-3.25	1.22	-9.34	-0.06	-0.13	-0.13	65.06	43.25	31.37	-0.12	0.06	-0.12	0	3	0	2
592373	0.45	0.88	0.17	-0.02	-3.25	1.22	-9.30	-0.13	-0.13	-0.06	65.06	43.25	31.37	-0.12	0.06	-0.08	0	3	0	2
592383	0.45	0.88	0.17	-0.02	-3.26	1.20	-9.32	-0.25	0.06	0.00	65.06	43.25	31.37	-0.12	0.04	-0.10	0	3	0	2
592392	0.45	0.88	0.17	-0.02	-3.26	1.20	-9.32	0.06	0.06	0.00	65.06	43.69	31.37	-0.11	0.06	-0.08	0	3	0	2
592402	0.45	0.88	0.17	-0.02	-3.25	1.22	-9.30	0.06	0.00	0.06	65.06	43.69	31.37	-0.10	0.04	-0.10	0	3	0	2
